delito,x,y,porcentaje
3,-103.3895887,20.6777077,60
3,-103.3978732,20.7485584,60
3,-103.4157677,20.67596388,60
3,-103.3006167,20.69416016,60
3,-103.4037312,20.60145396,60
3,-103.4091125,20.62187392,60
3,-103.3048893,20.61611322,60
3,-103.2794293,20.56195956,60
3,-103.426616,20.66273894,60
3,-103.3467287,20.77120195,60
3,-103.4217542,20.62792485,60
3,-103.3681967,20.63447695,60
3,-103.3613317,20.49633543,60
3,-103.2626536,20.58501014,60
3,-103.3965357,20.63896247,60
3,-103.3711877,20.6240971,60
3,-103.2754631,20.64412169,60
3,-103.3855198,20.67110998,60
3,-103.3512337,20.60949769,60
3,-103.265721,20.6899387,60
3,-103.4012213,20.61765474,60
3,-103.2930529,20.67812212,60
3,-103.3946637,20.49327067,60
3,-103.2390293,20.59467905,60
3,-103.3455452,20.67367909,60
3,-103.4705185,20.64435304,60
3,-103.4204853,20.65323395,60
3,-103.4422051,20.56795728,60
3,-103.2769862,20.64093979,60
3,-103.2595411,20.67593413,60
3,-103.3883131,20.64291835,60
3,-103.2557848,20.62698787,60
3,-103.3944182,20.66553384,60
3,-103.4436595,20.57694011,60
3,-103.3202315,20.61506166,60
3,-103.3508796,20.70576389,60
3,-103.3336381,20.5547233,60
3,-103.3690994,20.64932617,60
3,-103.3930705,20.64198985,60
3,-103.285628,20.66203903,60
3,-103.3642721,20.55250334,60
3,-103.2770535,20.64093143,60
3,-103.4268908,20.61455701,60
3,-103.4217873,20.63308325,60
3,-103.3787638,20.63237989,60
3,-103.2926233,20.70385209,60
3,-103.3038629,20.62896622,60
3,-103.2604754,20.59415541,60
3,-103.3962351,20.69013332,60
3,-103.3545592,20.58302583,60
3,-103.3980594,20.60347014,60
3,-103.3148539,20.68887149,60
3,-103.2981828,20.68002639,60
3,-103.5017626,20.79795456,60
3,-103.3023901,20.71398121,60
3,-103.2969834,20.64186992,60
3,-103.278593,20.68057769,60
3,-103.3330201,20.68780939,60
3,-103.3929124,20.72888606,60
3,-103.424824,20.59440256,60
3,-103.4196057,20.63712834,60
3,-103.378645,20.67760706,60
3,-103.4508077,20.66602932,60
3,-103.3855735,20.72011834,60
3,-103.3707437,20.68042403,60
3,-103.3852904,20.68547882,60
3,-103.4310288,20.66108988,60
3,-103.4112843,20.74144138,60
3,-103.312639,20.57198859,60
3,-103.2232477,20.38616942,60
3,-103.4140908,20.61555049,60
3,-103.3666349,20.70844464,60
3,-103.4723315,20.63001471,60
3,-103.4014397,20.72860933,60
3,-103.3745638,20.64661059,60
3,-103.3990379,20.68147406,60
3,-103.3845095,20.59193493,60
3,-103.2627659,20.63664214,60
3,-103.4635128,20.55897411,60
3,-103.3908888,20.6276765,60
3,-103.3773545,20.64932218,60
3,-103.3360259,20.69986244,60
3,-103.3276928,20.60832304,60
3,-103.1997526,20.62684647,60
3,-103.2815208,20.68287734,60
3,-103.3573037,20.68105342,60
3,-103.4211995,20.63611311,60
3,-103.3526247,20.66936658,60
3,-103.4358382,20.67974247,60
3,-103.3799976,20.67556975,60
3,-103.3918518,20.64532403,60
3,-103.3815472,20.52328391,60
3,-103.2979836,20.71518558,60
3,-103.359997,20.5424743,60
3,-103.2472124,20.59874271,60
3,-103.2901081,20.64569558,60
3,-103.4031007,20.6251337,60
3,-103.2366824,20.59022001,60
3,-103.4603461,20.70206811,60
3,-103.4045732,20.66150664,60
3,-103.414305,20.65320436,60
3,-103.3152528,20.72729915,60
3,-103.3930973,20.62999507,60
3,-103.4096782,20.62560992,60
3,-103.314482,20.6248698,60
3,-103.2769862,20.64093979,60
3,-103.1086768,20.59352996,60
3,-103.3754486,20.68987199,60
3,-103.3276928,20.60832304,60
3,-103.0738769,20.62186738,60
3,-103.4268746,20.68981444,60
3,-103.2570289,20.62137295,60
3,-103.2404904,20.68730187,60
3,-103.5452948,20.72773878,60
3,-103.394156,20.65631487,60
3,-103.2769862,20.64093979,60
3,-103.3707482,20.71392638,60
3,-103.3726649,20.64340097,60
3,-103.3489334,20.73976095,60
3,-103.362016,20.68549207,60
3,-103.379121,20.60708761,60
3,-103.3903057,20.65752868,60
3,-103.3851488,20.52706174,60
3,-103.3089702,20.72710438,60
3,-103.4131274,20.62332909,60
3,-103.3116928,20.59238667,60
3,-103.303187,20.61722565,60
3,-103.3774698,20.67331252,60
3,-103.3013869,20.71026973,60
3,-103.3956643,20.72014045,60
3,-103.2943808,20.69657456,60
3,-103.2798073,20.69298944,60
3,-103.346144,20.69853468,60
3,-103.3705004,20.67052862,60
3,-103.3773228,20.68148891,60
3,-103.2517621,20.62550557,60
3,-103.3196005,20.71645159,60
3,-103.33655,20.70532625,60
3,-103.3968775,20.66899633,60
3,-103.2109641,20.66776146,60
3,-103.2713097,20.55580172,60
3,-103.1800632,20.50760056,60
3,-103.307632,20.56097081,60
3,-103.4287549,20.72904555,60
3,-103.3372028,20.54695722,60
3,-103.4296092,20.66847535,60
3,-103.3816442,20.64154809,60
3,-103.3888585,20.68761976,60
3,-103.4136783,20.59699265,60
3,-103.2751884,20.65015044,60
3,-103.3735043,20.50855217,60
3,-103.3540525,20.6547839,60
3,-103.4093345,20.59031317,60
3,-103.4791523,20.79567792,60
3,-103.3603372,20.67860957,60
3,-103.363702,20.57392567,60
3,-103.3734715,20.68916262,60
3,-103.430323,20.63601249,60
3,-103.3005982,20.69036478,60
3,-103.3850952,20.73172155,60
3,-103.4197247,20.60235066,60
3,-103.391607,20.63676948,60
3,-103.2946023,20.64575297,60
3,-103.2898322,20.70019509,60
3,-103.4311946,20.66269935,60
3,-103.37152,20.66761157,60
3,-103.3171119,20.68673246,60
3,-103.2858333,20.69188219,60
3,-103.328618,20.66248216,60
3,-103.5517497,20.72804725,60
3,-103.4510965,20.61761221,60
3,-103.2970237,20.64841018,60
3,-103.3877532,20.62676899,60
3,-103.3320982,20.58347018,60
3,-103.3782946,20.63903771,60
3,-103.3670713,20.63370861,60
3,-103.2597984,20.63517602,60
3,-103.2953442,20.66781446,60
3,-103.2280145,20.64378614,60
3,-103.3153258,20.69087566,60
3,-103.3587347,20.70915475,60
3,-103.2936887,20.5410247,60
3,-103.2665432,20.54803477,60
3,-103.3248547,20.56255243,60
3,-103.2339088,20.41454764,60
3,-103.3062354,20.55824204,60
3,-103.4437349,20.63010265,60
3,-103.2613079,20.64503707,60
3,-103.4447329,20.47194125,60
3,-103.3772459,20.64425177,60
3,-103.3939855,20.64212777,60
3,-103.3042919,20.6300815,60
3,-103.4248441,20.62697744,60
3,-103.2639443,20.64526233,60
3,-103.2954062,20.70356174,60
3,-103.3804177,20.62987089,60
3,-103.3850984,20.51500159,60
3,-103.3595386,20.72958275,60
3,-103.3989742,20.68126659,60
3,-103.4047098,20.66588908,60
3,-103.3880754,20.67767931,60
3,-103.3935946,20.75068062,60
3,-103.2977523,20.69533376,60
3,-103.3717595,20.67919382,60
3,-103.3602411,20.68196321,60
3,-103.3695325,20.67928701,60
3,-103.2861983,20.65109677,60
3,-103.3975447,20.68115951,60
3,-103.2754545,20.60995956,60
3,-103.3395053,20.70385573,60
3,-103.4062512,20.60176627,60
3,-103.3024677,20.64425992,60
3,-103.3745426,20.6568782,60
3,-103.2790227,20.64264828,60
3,-103.3666288,20.69903586,60
3,-103.4402303,20.74955643,60
3,-103.3779507,20.68057978,60
3,-103.3142907,20.69869125,60
3,-103.3630473,20.6793571,60
3,-103.3773082,20.68445078,60
3,-103.3916542,20.59763835,60
3,-103.4027952,20.66633206,60
3,-103.3032095,20.69253399,60
3,-103.3905569,20.6383943,60
3,-103.2999922,20.64870467,60
3,-103.3883131,20.64291835,60
3,-103.4070109,20.66151111,60
3,-103.4701841,20.64324798,60
3,-103.4281092,20.62578767,60
3,-103.3602299,20.60800246,60
3,-103.3495932,20.61759375,60
3,-103.2425822,20.60775862,60
3,-103.2465217,20.61812318,60
3,-103.3866599,20.63514217,60
3,-103.322056,20.69583412,60
3,-103.3706573,20.67897816,60
3,-103.2591974,20.68204145,60
3,-103.3145697,20.72952024,60
3,-103.4215518,20.73011781,60
3,-103.4286519,20.68035461,60
3,-103.3215924,20.59066736,60
3,-103.2854577,20.69429403,60
3,-103.2883857,20.62811798,60
3,-103.3451621,20.69620488,60
3,-103.375427,20.63624591,60
3,-103.2761398,20.66834935,60
3,-103.4432175,20.62083112,60
3,-103.3717749,20.65189863,60
3,-103.3279676,20.60775661,60
3,-103.3649177,20.69344548,60
3,-103.3288243,20.5537462,60
3,-103.4534919,20.68057026,60
3,-103.2988588,20.69963221,60
3,-103.3460399,20.58224001,60
3,-103.2784204,20.68440945,60
3,-103.3720472,20.66013996,60
3,-103.3674077,20.49748824,60
3,-103.4673281,20.54698819,60
3,-103.3446836,20.61576005,60
3,-103.3890639,20.60585266,60
3,-103.3426373,20.68573075,60
3,-103.3374204,20.63161947,60
3,-103.4201054,20.6268348,60
3,-103.3127289,20.69724131,60
3,-103.3192975,20.71712424,60
3,-103.3366851,20.68034668,60
3,-103.3133497,20.64971358,60
3,-103.1088083,20.59341216,60
3,-103.3227778,20.71792347,60
3,-103.4225803,20.53499544,60
3,-103.3858589,20.73214425,60
3,-103.3181858,20.7015612,60
3,-103.3013275,20.69577197,60
3,-103.362872,20.7244704,60
3,-103.3396945,20.70687304,60
3,-103.4215061,20.62313486,60
3,-103.368641,20.67370934,60
3,-103.3947536,20.59299689,60
3,-103.4142913,20.65267127,60
3,-103.2471686,20.60351459,60
3,-103.3906996,20.64303535,60
3,-103.0854228,20.61592954,60
3,-103.2486108,20.48427698,60
3,-103.2389118,20.52254159,60
3,-103.3670672,20.6683979,60
3,-103.2421468,20.60891943,60
3,-103.3015428,20.71067666,60
3,-103.3660974,20.70074198,60
3,-103.469148,20.55082824,60
3,-103.3314526,20.67782871,60
3,-103.317269,20.73821378,60
3,-103.3754782,20.68930398,60
3,-103.3022313,20.69006208,60
3,-103.3077038,20.64259864,60
3,-103.4327822,20.60610099,60
3,-103.3947604,20.67511463,60
3,-103.2806736,20.66596505,60
3,-103.3334534,20.69399622,60
3,-103.3308741,20.68325484,60
3,-103.3202019,20.73377493,60
3,-103.3852751,20.68751557,60
3,-103.3312807,20.64846441,60
3,-103.4209168,20.62910058,60
3,-103.2375391,20.66079303,60
3,-103.3423681,20.682045,60
3,-103.3897613,20.68110252,60
3,-103.1459384,20.60220459,60
3,-103.3830248,20.63156472,60
3,-103.360833,20.62757266,60
3,-103.3288001,20.65423798,60
3,-103.3071698,20.62667717,60
3,-103.3197162,20.61917575,60
3,-103.4147838,20.7309047,60
3,-103.3690382,20.73105515,60
3,-103.3513095,20.65885791,60
3,-103.3747518,20.65338824,60
3,-103.3262565,20.69936622,60
3,-103.3365489,20.56285843,60
3,-103.3611824,20.68296807,60
3,-103.3654861,20.66528382,60
3,-103.3882111,20.69629707,60
3,-103.3663702,20.62168782,60
3,-103.4553659,20.45527637,60
3,-103.3805263,20.5164616,60
3,-103.3761422,20.64615962,60
3,-103.3753371,20.73735835,60
3,-103.3304453,20.76282438,60
3,-103.3969436,20.62024382,60
3,-103.3961192,20.61284687,60
3,-103.4304218,20.62859101,60
3,-103.261452,20.63658374,60
3,-103.3565874,20.64536035,60
3,-103.3712435,20.64783697,60
3,-103.4261762,20.72863354,60
3,-103.3639996,20.75048276,60
3,-103.3468766,20.70716636,60
3,-103.355245,20.68384219,60
3,-103.3590863,20.64764024,60
3,-103.4047333,20.63696446,60
3,-103.3136786,20.68439843,60
3,-103.3625782,20.64972538,60
3,-103.3458133,20.70090859,60
3,-103.4082816,20.59840648,60
3,-103.3686413,20.65248086,60
3,-103.3145402,20.58905412,60
3,-103.1907984,20.51265917,60
3,-103.3660498,20.67243214,60
3,-103.3907472,20.67722345,60
3,-103.4074707,20.64409901,60
3,-103.2140454,20.61938654,60
3,-103.2994647,20.67130147,60
3,-103.3413971,20.71495602,60
3,-103.3352817,20.6975051,60
3,-103.3563146,20.67867188,60
3,-103.2404871,20.62228016,60
3,-103.4518304,20.65698693,60
3,-103.3094323,20.62946345,60
3,-103.3646379,20.66377466,60
3,-103.2939472,20.65515755,60
3,-103.3261786,20.76044332,60
3,-103.442223,20.55412592,60
3,-103.3836307,20.58793398,60
3,-103.3813549,20.67047309,60
3,-103.3603372,20.67860957,60
3,-103.3787263,20.60811371,60
3,-103.3532427,20.73907962,60
3,-103.3720182,20.69676129,60
3,-103.3894799,20.64974014,60
3,-103.3841887,20.71670885,60
3,-103.2662829,20.63112225,60
3,-103.2812592,20.62614363,60
3,-103.3786424,20.66960017,60
3,-103.2471475,20.68440659,60
3,-103.4305447,20.53946411,60
3,-103.2799977,20.56398659,60
3,-103.4219562,20.67250665,60
3,-103.2681361,20.58699284,60
3,-103.4299497,20.63064635,60
3,-103.3198984,20.68092838,60
3,-103.3896898,20.61294065,60
3,-103.3671168,20.6250483,60
3,-103.3626959,20.72527691,60
3,-103.2965614,20.64544049,60
3,-103.3786585,20.67141906,60
3,-103.2993359,20.68851274,60
3,-103.1012667,20.59917903,60
3,-103.3650451,20.6663364,60
3,-103.2165164,20.5782144,60
3,-103.3417003,20.54022082,60
3,-103.3630113,20.68198144,60
3,-103.3239358,20.7241059,60
3,-103.3586153,20.61829509,60
3,-103.3906507,20.71938904,60
3,-103.1811148,20.46338031,60
3,-103.5579692,20.72867253,60
3,-103.3442682,20.64320617,60
3,-103.368502,20.71568464,60
3,-103.3466156,20.69133203,60
3,-103.3439405,20.66568186,60
3,-103.3546651,20.70487057,60
3,-103.3665899,20.68491752,60
3,-103.2823475,20.674713,60
3,-103.3743774,20.6447646,60
3,-103.3033616,20.64717338,60
3,-103.3261214,20.70116478,60
3,-103.2875636,20.65090598,60
3,-103.3165286,20.63964612,60
3,-103.392833,20.75458489,60
3,-103.3556063,20.67569428,60
3,-103.2901334,20.6314233,60
3,-103.0909556,20.57818692,60
3,-103.3933259,20.63720267,60
3,-103.3744499,20.62671354,60
3,-103.3219892,20.72425195,60
3,-103.2914391,20.70513877,60
3,-103.3628209,20.66423297,60
3,-103.3983156,20.63401437,60
3,-103.3431135,20.74778053,60
3,-103.4104293,20.72676339,60
3,-103.2807586,20.64374844,60
3,-103.2979571,20.64559125,60
3,-103.3072303,20.63595471,60
3,-103.3567818,20.67342478,60
3,-103.3834174,20.64519938,60
3,-103.3237772,20.70523955,60
3,-103.41353,20.62614218,60
3,-103.2119265,20.66474766,60
3,-103.3043707,20.62556575,60
3,-103.3301159,20.70706821,60
3,-103.3561266,20.70732321,60
3,-103.3370635,20.56029566,60
3,-103.2932287,20.66011494,60
3,-103.337042,20.56031414,60
3,-103.238106,20.66239762,60
3,-103.4453783,20.58651293,60
3,-103.3634838,20.68976189,60
3,-103.2729247,20.69511805,60
3,-103.4118846,20.6820076,60
3,-103.3123677,20.65214532,60
3,-103.3935286,20.71143052,60
3,-103.2563606,20.62698465,60
3,-103.3121738,20.62014103,60
3,-103.2891951,20.65215874,60
3,-103.281951,20.63377195,60
3,-103.3102695,20.65629118,60
3,-103.3085531,20.71395509,60
3,-103.3404797,20.60939477,60
3,-103.435172,20.62668288,60
3,-103.3434564,20.60739086,60
3,-103.3469132,20.71232035,60
3,-103.3854349,20.64221417,60
3,-103.4360869,20.63950066,60
3,-103.3908888,20.6276765,60
3,-103.3141682,20.64837517,60
3,-103.379176,20.63932798,60
3,-103.0997331,20.61416067,60
3,-103.3884706,20.72126562,60
3,-103.2819331,20.59944646,60
3,-103.3144782,20.70150625,60
3,-103.3043707,20.62556575,60
3,-103.297401,20.65774892,60
3,-103.3272369,20.60262775,60
3,-103.2994929,20.64866972,60
3,-103.4430367,20.62326702,60
3,-103.3089702,20.72710438,60
3,-103.4197159,20.76819447,60
3,-103.2122547,20.61155017,60
3,-103.4177898,20.49059554,60
3,-103.3666667,20.65038641,60
3,-103.2626421,20.6018913,60
3,-103.4129803,20.73258633,60
3,-103.3894416,20.63580958,60
3,-103.4190528,20.62283238,60
3,-103.5604857,20.72725333,60
3,-103.3329499,20.68409646,60
3,-103.2946537,20.68394152,60
3,-103.4190715,20.62845135,60
3,-103.2903327,20.61530137,60
3,-103.3743623,20.72073545,60
3,-103.3894792,20.62939834,60
3,-103.3602924,20.67998627,60
3,-103.3015424,20.6605856,60
3,-103.384604,20.70030394,60
3,-103.3549143,20.56510719,60
3,-103.289236,20.46912341,60
3,-103.3474294,20.61212655,60
3,-103.383305,20.64690085,60
3,-103.3707482,20.71392638,60
3,-103.3345034,20.68318937,60
3,-103.4991076,20.47952238,60
3,-103.3847983,20.58546071,60
3,-103.3356289,20.72254379,60
3,-103.4088909,20.73982036,60
3,-103.4060954,20.74726499,60
3,-103.3929189,20.6433364,60
3,-103.3398404,20.76522789,60
3,-103.3358391,20.71139555,60
3,-103.3761793,20.67453841,60
3,-103.2464232,20.62840156,60
3,-103.347022,20.68914628,60
3,-103.3925198,20.60749277,60
3,-103.3656233,20.6952033,60
3,-103.3178834,20.73271796,60
3,-103.3711298,20.65445308,60
3,-103.2502812,20.59304991,60
3,-103.3361175,20.65049917,60
3,-103.3620792,20.67086391,60
3,-103.365151,20.65335126,60
3,-103.4182007,20.66996998,60
3,-103.372316,20.62679582,60
3,-103.2758212,20.61914071,60
3,-103.122458,20.58200917,60
3,-103.3478105,20.7099696,60
3,-103.3270784,20.68268686,60
3,-103.3685526,20.66983116,60
3,-103.219414,20.56557328,60
3,-103.3543278,20.6801297,60
3,-103.3090656,20.56401756,60
3,-103.2425375,20.65342811,60
3,-103.4174445,20.62896943,60
3,-103.3470637,20.69054805,60
3,-103.3729777,20.64363262,60
3,-103.3840231,20.64235248,60
3,-103.3207373,20.59868049,60
3,-103.3786011,20.62750119,60
3,-103.3213134,20.65932271,60
3,-103.3673028,20.68012599,60
3,-103.4627291,20.78149386,60
3,-103.3572548,20.6475687,60
3,-103.4025307,20.74196551,60
3,-103.4273241,20.76156157,60
3,-103.3420838,20.68205701,60
3,-103.3552263,20.59433459,60
3,-103.3704309,20.71576614,60
3,-103.3796736,20.63928289,60
3,-103.3314959,20.60532465,60
3,-103.364269,20.65716358,60
3,-103.310052,20.43788731,60
3,-103.2807586,20.64374844,60
3,-103.3088547,20.61944608,60
3,-103.2463123,20.52250491,60
3,-103.3913466,20.6372451,60
3,-103.3774952,20.67217253,60
3,-103.5633609,20.72784649,60
3,-103.3837327,20.6609429,60
3,-103.4362342,20.64011627,60
3,-103.3828439,20.69085271,60
3,-103.3755522,20.63832199,60
3,-103.3095371,20.70253255,60
3,-103.3344851,20.56859743,60
3,-103.3215924,20.59066736,60
3,-103.2882946,20.64681078,60
3,-103.4172868,20.59966349,60
3,-103.3486663,20.74049006,60
3,-103.3851449,20.52704608,60
3,-103.3196005,20.71645159,60
3,-103.3089715,20.61036303,60
3,-103.2656876,20.59325558,60
3,-103.3856226,20.70283636,60
3,-103.3214725,20.64443157,60
3,-103.4034139,20.63005979,60
3,-103.3726177,20.52974548,60
3,-103.2797021,20.69298356,60
3,-103.3332218,20.5842398,60
3,-103.3706383,20.67772964,60
3,-103.3395469,20.76220802,60
3,-103.3472242,20.70988913,60
3,-103.2750415,20.62702772,60
3,-103.2859665,20.70300534,60
3,-103.3985041,20.63800886,60
3,-103.1086478,20.59353593,60
3,-103.2833555,20.59665132,60
3,-103.2597325,20.66677948,60
3,-103.5579692,20.72867253,60
3,-103.3628176,20.40410277,60
3,-103.346956,20.70106168,60
3,-103.4187324,20.73717405,60
3,-103.3308741,20.68325484,60
3,-103.2932469,20.64219433,60
3,-103.3085004,20.63737631,60
3,-103.4309443,20.62629222,60
3,-103.3395676,20.77261427,60
3,-103.3556651,20.70052236,60
3,-103.439395,20.58610749,60
3,-103.3443019,20.62132377,60
3,-103.3569224,20.76433563,60
3,-103.308381,20.6927791,60
3,-103.3434205,20.6819929,60
3,-103.3030384,20.71035178,60
3,-103.2786324,20.66657849,60
3,-103.2981954,20.70858357,60
3,-103.3852371,20.68815101,60
3,-103.3937953,20.75713222,60
3,-103.3670642,20.66934853,60
3,-103.3962173,20.65716553,60
3,-103.3416194,20.57320963,60
3,-103.4048612,20.59796845,60
3,-103.2561061,20.60888922,60
3,-103.4086988,20.62012666,60
3,-103.374617,20.63167741,60
3,-103.3602231,20.68294468,60
3,-103.3650822,20.67454526,60
3,-103.370098,20.73879759,60
3,-103.3813716,20.67221689,60
3,-103.2583935,20.6498493,60
3,-103.3969436,20.62024382,60
3,-103.3776558,20.57327113,60
3,-103.4458616,20.54997605,60
3,-103.2981245,20.68056213,60
3,-103.4346198,20.67499789,60
3,-103.4508201,20.52593175,60
3,-103.3978009,20.55326202,60
3,-103.3732823,20.60397951,60
3,-103.3813716,20.67221689,60
3,-103.4544192,20.55505805,60
3,-103.3543383,20.73366121,60
3,-103.2994752,20.54405859,60
3,-103.2411768,20.66168557,60
3,-103.2778899,20.66057701,60
3,-103.3985601,20.59961752,60
3,-103.3793356,20.68248637,60
3,-103.3727623,20.68049108,60
3,-103.3999638,20.50201517,60
3,-103.3632483,20.66322864,60
3,-103.349775,20.59973692,60
3,-103.3852371,20.68815101,60
3,-103.3021735,20.69022582,60
3,-103.3601962,20.68404613,60
3,-103.3806217,20.68063487,60
3,-103.361282,20.6799817,60
3,-103.2999126,20.64078773,60
3,-103.3771523,20.69425545,60
3,-103.3409746,20.71152202,60
3,-103.3973296,20.62003963,60
3,-103.3935543,20.62853067,60
3,-103.3521255,20.78987096,60
3,-103.3639944,20.67552794,60
3,-103.3463425,20.6039949,60
3,-103.4188188,20.65383296,60
3,-103.3429389,20.68966437,60
3,-103.4244589,20.66809413,60
3,-103.3103322,20.67348899,60
3,-103.4637996,20.64255893,60
3,-103.3689978,20.57563779,60
3,-103.3799784,20.6722139,60
3,-103.2678495,20.61477936,60
3,-103.2863861,20.64990692,60
3,-103.3328257,20.68910275,60
3,-103.3476269,20.70053608,60
3,-103.1663484,20.60756165,60
3,-103.2971505,20.65933023,60
3,-103.1290361,20.41740723,60
3,-103.4018201,20.64117417,60
3,-103.3056977,20.61490169,60
3,-103.3035552,20.63161891,60
3,-103.3908799,20.64168906,60
3,-103.4319488,20.60690644,60
3,-103.347563,20.6898035,60
3,-103.1086732,20.59351111,60
3,-103.3673161,20.67686508,60
3,-103.1563107,20.60350116,60
3,-103.3687576,20.68916999,60
3,-103.3481793,20.56438364,60
3,-103.3081876,20.62400432,60
3,-103.3102284,20.68767873,60
3,-103.301284,20.65267377,60
3,-103.5579692,20.72867253,60
3,-103.3780014,20.65920819,60
3,-103.3946599,20.75983221,60
3,-103.414305,20.65320436,60
3,-103.3506744,20.61332244,60
3,-103.3364737,20.702272,60
3,-103.3383987,20.70187705,60
3,-103.3514474,20.61282396,60
3,-103.3492621,20.71021463,60
3,-103.3672201,20.68313948,60
3,-103.4138627,20.62552193,60
3,-103.2975495,20.65675974,60
3,-103.3644975,20.68894372,60
3,-103.3406985,20.66820123,60
3,-103.3326791,20.59268963,60
3,-103.2480309,20.4941094,60
3,-103.4178546,20.67095145,60
3,-103.3844546,20.63757466,60
3,-103.2475799,20.62039213,60
3,-103.3112192,20.61012305,60
3,-103.3960883,20.62849833,60
3,-103.2495522,20.68444583,60
3,-103.4247305,20.66223392,60
3,-103.3107634,20.65805937,60
3,-103.3693726,20.72942332,60
3,-103.3722419,20.65216616,60
3,-103.3473077,20.60167356,60
3,-103.4228269,20.63835924,60
3,-103.3443884,20.56637991,60
3,-103.394944,20.72836303,60
3,-103.2165164,20.5782144,60
3,-103.0789761,20.56640173,60
3,-103.3333459,20.69065788,60
3,-103.4130037,20.62693229,60
3,-103.3760224,20.63098938,60
3,-103.4228528,20.60975957,60
3,-103.4339655,20.63587422,60
3,-103.3899851,20.63350118,60
3,-103.3092212,20.69922194,60
3,-103.2557274,20.62697826,60
3,-103.3030468,20.67115227,60
3,-103.3779238,20.68522881,60
3,-103.3632443,20.67778859,60
3,-103.4204073,20.62640395,60
3,-103.3552541,20.67866647,60
3,-103.2857088,20.64711013,60
3,-103.2559979,20.62765846,60
3,-103.4028222,20.6609936,60
3,-103.3825898,20.71177072,60
3,-103.3676456,20.7167605,60
3,-103.3880759,20.67858623,60
3,-103.2986281,20.69740205,60
3,-103.40597,20.66376886,60
3,-103.3707353,20.63264446,60
3,-103.3458519,20.60879018,60
3,-103.4062305,20.67559593,60
3,-103.4168951,20.61621821,60
3,-103.4277255,20.629515,60
3,-103.3454328,20.72258249,60
3,-103.3695325,20.67928701,60
3,-103.3947912,20.6770092,60
3,-103.3701365,20.7253295,60
3,-103.3073426,20.61712188,60
3,-103.4318271,20.66746572,60
3,-103.3303131,20.60293751,60
3,-103.4196057,20.63712834,60
3,-103.2037536,20.56872706,60
3,-103.3451344,20.60862166,60
3,-103.4533992,20.64327004,60
3,-103.2933405,20.64154488,60
3,-103.3487597,20.68624274,60
3,-103.4478205,20.55544087,60
3,-103.3781005,20.75095885,60
3,-103.3451621,20.69620488,60
3,-103.2136388,20.61943104,60
3,-103.2832055,20.63656658,60
3,-103.4062157,20.60240732,60
3,-103.4235585,20.72735394,60
3,-103.3104308,20.70466405,60
3,-103.3718069,20.6850314,60
3,-103.3322488,20.58461885,60
3,-103.3103205,20.66771382,60
3,-103.3154763,20.65861408,60
3,-103.0671487,20.56033014,60
3,-103.3759862,20.63741703,60
3,-103.3618342,20.65420161,60
3,-103.3256189,20.6869624,60
3,-103.3854148,20.70224031,60
3,-103.4127233,20.74157211,60
3,-103.3806178,20.68152872,60
3,-103.335296,20.68705606,60
3,-103.3830217,20.68941796,60
3,-103.2656846,20.60430655,60
3,-103.3100962,20.71385985,60
3,-103.3732085,20.66002785,60
3,-103.4608774,20.64208122,60
3,-103.4370337,20.61444128,60
3,-103.2943504,20.66244619,60
3,-103.3367314,20.6831686,60
3,-103.333351,20.57167564,60
3,-103.3882369,20.69470047,60
3,-103.3348555,20.67857693,60
3,-103.5033787,20.48253546,60
3,-103.2834741,20.59547821,60
3,-103.4185947,20.60215062,60
3,-103.4042148,20.64067239,60
3,-103.3324299,20.67611624,60
3,-103.4277163,20.59768997,60
3,-103.2825479,20.6284665,60
3,-103.4669426,20.64207196,60
3,-103.3732418,20.68984218,60
3,-103.3515763,20.69481219,60
3,-103.2580007,20.63293581,60
3,-103.4244793,20.63165345,60
3,-103.2649703,20.59229555,60
3,-103.436833,20.5513271,60
3,-103.3673161,20.67686508,60
3,-103.3299353,20.70483409,60
3,-103.3310949,20.61747941,60
3,-103.3174911,20.72439572,60
3,-103.349745,20.64327933,60
3,-103.3751136,20.6581128,60
3,-103.4705868,20.64136353,60
3,-103.3659278,20.68692324,60
3,-103.3245114,20.7032362,60
3,-103.326285,20.66099553,60
3,-103.369289,20.64223136,60
3,-103.4348501,20.64126904,60
3,-103.2664102,20.59896111,60
3,-103.3243571,20.70770697,60
3,-103.4168737,20.61614313,60
3,-103.2202076,20.50226205,60
3,-103.3829085,20.63211746,60
3,-103.4232579,20.65798379,60
3,-103.3506019,20.62390332,60
3,-103.3991761,20.65048762,60
3,-103.3197794,20.61867051,60
3,-103.4453783,20.58651293,60
3,-103.331452,20.70869367,60
3,-103.3723269,20.68982862,60
3,-103.3555989,20.67632659,60
3,-103.3383475,20.73925248,60
3,-103.3620166,20.68543938,60
3,-103.3874951,20.65741793,60
3,-103.3894799,20.64974014,60
3,-103.3762317,20.67666777,60
3,-103.4044612,20.65660953,60
3,-103.3071491,20.62854681,60
3,-103.3864912,20.69235583,60
3,-103.2765124,20.61030099,60
3,-103.4012213,20.61765474,60
3,-103.366841,20.71326278,60
3,-103.4121921,20.59299129,60
3,-103.3416653,20.70635828,60
3,-103.3873259,20.63275687,60
3,-103.3584763,20.67157415,60
3,-103.3049074,20.67171452,60
3,-103.34352,20.61409916,60
3,-103.3650144,20.65538147,60
3,-103.3737952,20.56917893,60
3,-103.3335548,20.61273364,60
